,Tree,Direction,Species,Cover.Class
3489,78,N,Privet,0
3496,78,S,Privet,0
3503,389,N,Privet,0
3510,389,S,Privet,0
3517,22,N,Privet,0
3524,22,S,Privet,0
3538,27,S,Privet,0
3545,35,N,Privet,0
3552,35,S,Privet,0
3566,25,S,Privet,0
3573,59,N,Privet,0
3587,193,N,Privet,0
3594,193,S,Privet,0
3601,172,N,Privet,0
3608,172,S,Privet,0
3615,391,N,Privet,0
3622,391,S,Privet,0
3629,10,N,Privet,0
3636,10,S,Privet,0
3643,6,N,Privet,0
3650,6,S,Privet,0
3657,11,N,Privet,0
3664,11,S,Privet,0
3671,4,N,Privet,0
3678,4,S,Privet,0
3685,167,N,Privet,0
3692,167,S,Privet,0
3699,5,N,Privet,0
3706,5,S,Privet,0
3713,13,N,Privet,0
3720,13,S,Privet,0
3727,8,N,Privet,0
3734,8,S,Privet,0
3741,16,N,Privet,0
3748,16,S,Privet,0
3762,15,S,Privet,0
3769,19,N,Privet,0
3776,19,S,Privet,0
3783,20,N,Privet,0
3790,20,S,Privet,0
3797,145,N,Privet,0
3804,145,S,Privet,0
3832,173,S,Privet,0
3839,149,N,Privet,0
3846,149,S,Privet,0
3853,150,N,Privet,0
3860,150,S,Privet,0
3867,146,N,Privet,0
3874,146,S,Privet,0
3881,153,N,Privet,0
3888,153,S,Privet,0
3895,147,N,Privet,0
3902,147,S,Privet,0
3909,148,N,Privet,0
3916,148,S,Privet,0
3923,63,N,Privet,0
3930,63,S,Privet,0
3944,152,S,Privet,0
3951,930,N,Privet,0
3965,55,N,Privet,0
3972,55,S,Privet,0
3979,54,N,Privet,0
3986,54,S,Privet,0
3993,151,N,Privet,0
4000,151,S,Privet,0
4007,52,N,Privet,0
4014,52,S,Privet,0
4021,53,N,Privet,0
4028,53,S,Privet,0
4035,40,N,Privet,0
4042,40,S,Privet,0
4049,65,N,Privet,0
4056,65,S,Privet,0
4063,60,N,Privet,0
4070,60,S,Privet,0
4077,56,N,Privet,0
4084,56,S,Privet,0
4091,910,N,Privet,0
4098,910,S,Privet,0
4105,909,N,Privet,0
4112,909,S,Privet,0
4119,248,N,Privet,0
4126,248,S,Privet,0
4133,925,N,Privet,0
4140,925,S,Privet,0
4147,208,N,Privet,0
4154,208,S,Privet,0
4161,203,N,Privet,0
4168,203,S,Privet,0
4175,214,N,Privet,0
4182,214,S,Privet,0
4189,210,N,Privet,0
4196,210,S,Privet,0
4203,915,N,Privet,0
4210,915,S,Privet,0
4217,211,N,Privet,0
4224,211,S,Privet,0
4238,250,S,Privet,0
4245,206,N,Privet,0
4252,206,S,Privet,0
4259,161,N,Privet,0
4266,161,S,Privet,0
4273,211,N,Privet,0
4280,211,S,Privet,0
4287,914,N,Privet,0
4294,914,S,Privet,0
4301,160,N,Privet,0
4308,160,S,Privet,0
4315,159,N,Privet,0
4322,159,S,Privet,0
4329,162,N,Privet,0
4336,162,S,Privet,0
4343,158,N,Privet,0
4350,158,S,Privet,0
4357,156,N,Privet,0
4364,156,S,Privet,0
4371,157,N,Privet,0
4378,157,S,Privet,0
4385,154,N,Privet,0
4392,154,S,Privet,0
4399,225,N,Privet,0
4406,225,S,Privet,0
4413,226,N,Privet,0
4420,226,S,Privet,0
4427,224,N,Privet,0
4434,224,S,Privet,0
4441,223,N,Privet,0
4448,223,S,Privet,0
4455,221,N,Privet,0
4462,221,S,Privet,0
4469,222,N,Privet,0
4476,222,S,Privet,0
4483,218,N,Privet,0
4497,217,N,Privet,0
4504,217,S,Privet,0
4511,215,N,Privet,0
4518,215,S,Privet,0
4525,212,N,Privet,0
4532,212,S,Privet,0
4539,209,N,Privet,0
4546,209,S,Privet,0
4553,327,N,Privet,0
4560,327,S,Privet,0
4567,321,N,Privet,0
4574,321,S,Privet,0
4581,322,N,Privet,0
4588,322,S,Privet,0
4595,323,N,Privet,0
4602,323,S,Privet,0
4609,324,N,Privet,0
4616,324,S,Privet,0
4623,315,N,Privet,0
4630,315,S,Privet,0
4644,278,S,Privet,0
4651,318,N,Privet,0
4658,318,S,Privet,0
4665,312,N,Privet,0
4672,312,S,Privet,0
4686,317,S,Privet,0
4700,328,S,Privet,0
4707,329,N,Privet,0
4714,329,S,Privet,0
4735,314,N,Privet,0
4742,314,S,Privet,0
4749,311,N,Privet,0
4756,311,S,Privet,0
4763,316,N,Privet,0
4770,316,S,Privet,0
4777,313,N,Privet,0
4784,313,S,Privet,0
4791,319,N,Privet,0
4798,319,S,Privet,0
4805,907,N,Privet,0
4812,907,S,Privet,0
4826,908,S,Privet,0
4833,906,N,Privet,0
4840,906,S,Privet,0
4847,207,N,Privet,0
4854,207,S,Privet,0
4861,901,N,Privet,0
4868,901,S,Privet,0
4875,902,N,Privet,0
4882,902,S,Privet,0
4889,205,N,Privet,0
4896,205,S,Privet,0
4903,204,N,Privet,0
4917,911,N,Privet,0
4924,911,S,Privet,0
4931,913,N,Privet,0
4938,913,S,Privet,0
4945,912,N,Privet,0
4952,912,S,Privet,0
4959,926,N,Privet,0
4966,926,S,Privet,0
4973,163,N,Privet,0
4980,163,S,Privet,0
4987,161,N,Privet,0
4994,161,S,Privet,0
5001,927,N,Privet,0
5008,927,S,Privet,0
5015,216,N,Privet,0
5022,216,S,Privet,0
5029,213,N,Privet,0
5036,213,S,Privet,0
5043,164,N,Privet,0
5057,155,N,Privet,0
5064,155,S,Privet,0
5071,219,N,Privet,0
5099,330,N,Privet,0
5106,330,S,Privet,0
5113,339,N,Privet,0
5120,339,S,Privet,0
5127,341,N,Privet,0
5134,341,S,Privet,0
5141,342,N,Privet,0
5148,342,S,Privet,0
5155,363,N,Privet,0
5162,363,S,Privet,0
5169,354,N,Privet,0
5183,360,N,Privet,0
5190,360,S,Privet,0
5197,333,N,Privet,0
5204,333,S,Privet,0
5211,326,N,Privet,0
5218,326,S,Privet,0
5225,336,N,Privet,0
5232,336,S,Privet,0
5239,325,N,Privet,0
5253,337,N,Privet,0
5260,337,S,Privet,0
5267,340,N,Privet,0
5274,340,S,Privet,0
5281,358,N,Privet,0
5288,358,S,Privet,0
5295,335,N,Privet,0
5302,335,S,Privet,0
5309,343,N,Privet,0
5316,343,S,Privet,0
5323,331,N,Privet,0
5330,331,S,Privet,0
5337,338,N,Privet,0
5344,338,S,Privet,0
5351,350,N,Privet,0
5365,239,N,Privet,0
5372,239,S,Privet,0
5379,237,N,Privet,0
5386,237,S,Privet,0
5393,332,N,Privet,0
5400,332,S,Privet,0
5407,247,N,Privet,0
5421,238,N,Privet,0
5428,238,S,Privet,0
5435,242,N,Privet,0
5442,242,S,Privet,0
5449,231,N,Privet,0
5456,231,S,Privet,0
5463,246,N,Privet,0
5470,246,S,Privet,0
5477,249,N,Privet,0
5484,249,S,Privet,0
5491,241,N,Privet,0
5498,241,S,Privet,0
5505,232,N,Privet,0
5519,233,N,Privet,0
5526,233,S,Privet,0
5533,243,N,Privet,0
5540,243,S,Privet,0
5547,245,N,Privet,0
5554,245,S,Privet,0
5561,244,N,Privet,0
5568,244,S,Privet,0
5575,235,N,Privet,0
5582,235,S,Privet,0
5589,234,N,Privet,0
5596,234,S,Privet,0
5603,240,N,Privet,0
5610,240,S,Privet,0
5617,227,N,Privet,0
5631,230,N,Privet,0
5638,230,S,Privet,0
5645,228,N,Privet,0
5652,228,S,Privet,0
5659,401,N,Privet,0
5666,401,S,Privet,0
5673,402,N,Privet,0
5680,402,S,Privet,0
5687,403,N,Privet,0
5694,403,S,Privet,0
5701,404,N,Privet,0
5708,404,S,Privet,0
5715,406,N,Privet,0
5722,406,S,Privet,0
5729,405,N,Privet,0
5736,405,S,Privet,0
5743,408,N,Privet,0
5750,408,S,Privet,0
5757,410,N,Privet,0
5764,410,S,Privet,0
5771,409,N,Privet,0
5778,409,S,Privet,0
5785,412,N,Privet,0
5792,412,S,Privet,0
5799,411,N,Privet,0
5806,411,S,Privet,0
5813,407,N,Privet,0
5820,407,S,Privet,0
5834,357,S,Privet,0
5841,355,N,Privet,0
5848,355,S,Privet,0
5855,359,N,Privet,0
5862,359,S,Privet,0
5869,353,N,Privet,0
5876,353,S,Privet,0
5883,356,N,Privet,0
5890,356,S,Privet,0
5897,362,N,Privet,0
5904,362,S,Privet,0
5911,349,N,Privet,0
5918,349,S,Privet,0
5925,364,N,Privet,0
5932,364,S,Privet,0
5939,365,N,Privet,0
5946,365,S,Privet,0
5953,361,N,Privet,0
5960,361,S,Privet,0
5967,347,N,Privet,0
5974,347,S,Privet,0
5981,348,N,Privet,0
5995,351,N,Privet,0
6002,351,S,Privet,0
6016,276,S,Privet,0
6037,281,N,Privet,0
6044,281,S,Privet,0
6051,284,N,Privet,0
6058,284,S,Privet,0
6065,367,N,Privet,0
6072,367,S,Privet,0
6079,368,N,Privet,0
6086,368,S,Privet,0
6093,369,N,Privet,0
6100,369,S,Privet,0
6107,366,N,Privet,0
6114,366,S,Privet,0
6121,352,N,Privet,0
6128,352,S,Privet,0
6135,905,N,Privet,0
6142,905,S,Privet,0
6149,903,N,Privet,0
6156,903,S,Privet,0
6163,904,N,Privet,0
6170,904,S,Privet,0
6177,273,N,Privet,0
6191,288,N,Privet,0
6198,288,S,Privet,0
6205,280,N,Privet,0
6212,280,S,Privet,0
6219,251,N,Privet,0
6226,251,S,Privet,0
6233,279,N,Privet,0
6240,279,S,Privet,0
6247,277,N,Privet,0
6254,277,S,Privet,0
6261,283,N,Privet,0
6268,283,S,Privet,0
6275,229,N,Privet,0
6282,229,S,Privet,0
6303,275,N,Privet,0
6310,275,S,Privet,0
6317,286,N,Privet,0
6324,286,S,Privet,0
6331,274,N,Privet,0
6338,274,S,Privet,0
6345,287,N,Privet,0
6352,287,S,Privet,0
4804,907,N,Rose,NA
5322,331,N,Rose,NA
3117,295,S,Rose,6
6204,280,N,Rose,6
443,303,S,Rose,5
1213,105,S,Rose,5
1549,74,S,Rose,5
3971,55,S,Rose,5
5364,239,N,Rose,5
5385,237,S,Rose,5
5406,247,N,Rose,5
5469,246,S,Rose,5
5483,249,S,Rose,5
5581,235,S,Rose,5
5602,240,N,Rose,5
6008,276,N,Rose,5
9,165,S,Rose,4
58,112,N,Rose,4
128,106,N,Rose,4
135,106,S,Rose,4
142,107,N,Rose,4
163,108,S,Rose,4
436,303,N,Rose,4
646,259,N,Rose,4
1192,102,N,Rose,4
1206,105,N,Rose,4
1451,300,S,Rose,4
1647,67,S,Rose,4
1843,900,S,Rose,4
2165,129,S,Rose,4
2354,387,N,Rose,4
3194,116,N,Rose,4
3257,76,S,Rose,4
3306,186,N,Rose,4
3838,149,N,Rose,4
3845,149,S,Rose,4
3873,146,S,Rose,4
4020,53,N,Rose,4
4027,53,S,Rose,4
4118,248,N,Rose,4
4146,208,N,Rose,4
4181,214,S,Rose,4
4846,207,N,Rose,4
4958,926,N,Rose,4
4965,926,S,Rose,4
5035,213,S,Rose,4
5371,239,S,Rose,4
5413,247,S,Rose,4
5420,238,N,Rose,4
5434,242,N,Rose,4
5441,242,S,Rose,4
5455,231,S,Rose,4
5462,246,N,Rose,4
5476,249,N,Rose,4
5539,243,S,Rose,4
5560,244,N,Rose,4
5588,234,N,Rose,4
5952,361,N,Rose,4
6218,251,N,Rose,4
6288,236,N,Rose,4
2,165,N,Rose,3
23,103,S,Rose,3
37,104,S,Rose,3
44,125,N,Rose,3
65,112,S,Rose,3
79,120,S,Rose,3
149,107,S,Rose,3
156,108,N,Rose,3
184,931,N,Rose,3
198,178,N,Rose,3
205,178,S,Rose,3
233,377,S,Rose,3
457,302,S,Rose,3
485,379,S,Rose,3
520,392,N,Rose,3
709,376,S,Rose,3
1094,308,N,Rose,3
1185,143,S,Rose,3
1199,102,S,Rose,3
1374,299,N,Rose,3
1745,30,S,Rose,3
1752,42,N,Rose,3
1822,92,N,Rose,3
1836,900,N,Rose,3
1850,88,N,Rose,3
1857,88,S,Rose,3
2438,384,N,Rose,3
2578,45,N,Rose,3
2669,57,S,Rose,3
2683,62,S,Rose,3
2690,880,N,Rose,3
2851,85,S,Rose,3
3026,133,N,Rose,3
3061,86,S,Rose,3
3089,109,S,Rose,3
3103,95,S,Rose,3
3110,295,N,Rose,3
3124,881,N,Rose,3
3138,884,N,Rose,3
3208,94,N,Rose,3
3215,94,S,Rose,3
3222,888,N,Rose,3
3250,76,N,Rose,3
3313,186,S,Rose,3
3467,50,S,Rose,3
3551,35,S,Rose,3
3866,146,N,Rose,3
3880,153,N,Rose,3
3908,148,N,Rose,3
4013,52,S,Rose,3
4132,925,N,Rose,3
4153,208,S,Rose,3
4160,203,N,Rose,3
4167,203,S,Rose,3
4440,223,N,Rose,3
4685,317,S,Rose,3
4748,311,N,Rose,3
4853,207,S,Rose,3
4860,901,N,Rose,3
4902,204,N,Rose,3
4916,911,N,Rose,3
5133,341,S,Rose,3
5378,237,N,Rose,3
5427,238,S,Rose,3
5448,231,N,Rose,3
5532,243,N,Rose,3
5553,245,S,Rose,3
5567,244,S,Rose,3
5595,234,S,Rose,3
5609,240,S,Rose,3
6022,285,N,Rose,3
6162,904,N,Rose,3
6169,904,S,Rose,3
6211,280,S,Rose,3
6225,251,S,Rose,3
6274,229,N,Rose,3
6295,236,S,Rose,3
6309,275,S,Rose,3
6323,286,S,Rose,3
16,103,N,Rose,2
30,104,N,Rose,2
51,125,S,Rose,2
72,120,N,Rose,2
93,114,S,Rose,2
170,118,N,Rose,2
226,377,N,Rose,2
366,381,N,Rose,2
401,378,S,Rose,2
408,961,N,Rose,2
450,302,N,Rose,2
464,301,N,Rose,2
471,301,S,Rose,2
653,259,S,Rose,2
702,376,N,Rose,2
1108,395,N,Rose,2
1332,253,N,Rose,2
1542,74,N,Rose,2
1591,893,S,Rose,2
1598,892,N,Rose,2
1605,892,S,Rose,2
1654,75,N,Rose,2
1675,72,S,Rose,2
1696,31,N,Rose,2
1759,42,S,Rose,2
1766,41,N,Rose,2
1773,41,S,Rose,2
1787,93,S,Rose,2
1801,99,S,Rose,2
1815,97,S,Rose,2
2067,127,S,Rose,2
2116,130,N,Rose,2
2123,130,S,Rose,2
2151,131,S,Rose,2
2298,390,N,Rose,2
2361,387,S,Rose,2
2368,182,N,Rose,2
2382,181,N,Rose,2
2389,181,S,Rose,2
2424,175,N,Rose,2
2459,940,S,Rose,2
2494,32,N,Rose,2
2543,34,S,Rose,2
2599,47,S,Rose,2
2641,61,S,Rose,2
2718,70,N,Rose,2
2732,64,N,Rose,2
2928,84,N,Rose,2
3012,117,N,Rose,2
3019,117,S,Rose,2
3033,133,S,Rose,2
3054,86,N,Rose,2
3075,110,S,Rose,2
3082,109,N,Rose,2
3096,95,N,Rose,2
3131,881,S,Rose,2
3145,884,S,Rose,2
3152,73,N,Rose,2
3166,79,N,Rose,2
3173,79,S,Rose,2
3180,113,N,Rose,2
3187,113,S,Rose,2
3201,116,S,Rose,2
3446,39,N,Rose,2
3460,50,N,Rose,2
3481,71,S,Rose,2
3516,22,N,Rose,2
3544,35,N,Rose,2
3887,153,S,Rose,2
3950,930,N,Rose,2
3964,55,N,Rose,2
4006,52,N,Rose,2
4076,56,N,Rose,2
4083,56,S,Rose,2
4125,248,S,Rose,2
4139,925,S,Rose,2
4174,214,N,Rose,2
4209,915,S,Rose,2
4272,211,N,Rose,2
4664,312,N,Rose,2
4671,312,S,Rose,2
4678,317,N,Rose,2
4755,311,S,Rose,2
4776,313,N,Rose,2
4790,319,N,Rose,2
4832,906,N,Rose,2
4839,906,S,Rose,2
4874,902,N,Rose,2
4888,205,N,Rose,2
4895,205,S,Rose,2
4909,204,S,Rose,2
4923,911,S,Rose,2
4930,913,N,Rose,2
5042,164,N,Rose,2
5049,164,S,Rose,2
5119,339,S,Rose,2
5126,341,N,Rose,2
5168,354,N,Rose,2
5252,337,N,Rose,2
5287,358,S,Rose,2
5490,241,N,Rose,2
5518,233,N,Rose,2
5525,233,S,Rose,2
5546,245,N,Rose,2
5574,235,N,Rose,2
5616,227,N,Rose,2
5637,230,S,Rose,2
5847,355,S,Rose,2
5959,361,S,Rose,2
6015,276,S,Rose,2
6029,285,S,Rose,2
6176,273,N,Rose,2
6281,229,S,Rose,2
86,114,N,Rose,1
114,119,N,Rose,1
121,119,S,Rose,1
177,118,S,Rose,1
191,931,S,Rose,1
219,936,S,Rose,1
247,981,S,Rose,1
254,195,N,Rose,1
261,195,S,Rose,1
275,192,S,Rose,1
289,291,S,Rose,1
303,185,S,Rose,1
310,345,N,Rose,1
324,289,N,Rose,1
331,289,S,Rose,1
359,897,S,Rose,1
373,381,S,Rose,1
380,380,N,Rose,1
387,380,S,Rose,1
394,378,N,Rose,1
415,961,S,Rose,1
429,304,S,Rose,1
478,379,N,Rose,1
492,383,N,Rose,1
499,383,S,Rose,1
513,382,S,Rose,1
590,375,N,Rose,1
625,254,S,Rose,1
660,373,N,Rose,1
667,373,S,Rose,1
716,374,N,Rose,1
723,374,S,Rose,1
730,882,N,Rose,1
737,882,S,Rose,1
744,196,N,Rose,1
842,396,N,Rose,1
849,396,S,Rose,1
863,296,S,Rose,1
877,891,S,Rose,1
926,187,N,Rose,1
933,187,S,Rose,1
947,260,S,Rose,1
1101,308,S,Rose,1
1129,883,S,Rose,1
1164,999,N,Rose,1
1171,999,S,Rose,1
1178,143,N,Rose,1
1283,372,S,Rose,1
1325,371,S,Rose,1
1339,253,S,Rose,1
1353,272,S,Rose,1
1381,299,S,Rose,1
1388,257,N,Rose,1
1395,257,S,Rose,1
1402,188,N,Rose,1
1409,188,S,Rose,1
1430,864,N,Rose,1
1444,300,N,Rose,1
1465,198,S,Rose,1
1486,898,N,Rose,1
1500,885,N,Rose,1
1584,893,N,Rose,1
1612,77,N,Rose,1
1619,77,S,Rose,1
1626,66,N,Rose,1
1633,66,S,Rose,1
1640,67,N,Rose,1
1661,75,S,Rose,1
1668,72,N,Rose,1
1682,68,N,Rose,1
1689,68,S,Rose,1
1703,31,S,Rose,1
1710,24,N,Rose,1
1717,24,S,Rose,1
1724,26,N,Rose,1
1731,26,S,Rose,1
1780,93,N,Rose,1
1794,99,N,Rose,1
1808,97,N,Rose,1
1829,92,S,Rose,1
1871,3,S,Rose,1
1885,21,S,Rose,1
1962,138,N,Rose,1
1969,138,S,Rose,1
2004,139,N,Rose,1
2018,140,N,Rose,1
2039,134,S,Rose,1
2053,126,S,Rose,1
2060,127,N,Rose,1
2074,137,N,Rose,1
2081,137,S,Rose,1
2095,861,S,Rose,1
2137,128,S,Rose,1
2144,131,N,Rose,1
2158,129,N,Rose,1
2172,2,N,Rose,1
2179,2,S,Rose,1
2186,7,N,Rose,1
2200,17,N,Rose,1
2207,17,S,Rose,1
2214,12,N,Rose,1
2221,12,S,Rose,1
2228,23,N,Rose,1
2235,23,S,Rose,1
2242,166,N,Rose,1
2249,166,S,Rose,1
2263,857,S,Rose,1
2277,1,S,Rose,1
2333,344,S,Rose,1
2340,386,N,Rose,1
2375,182,S,Rose,1
2417,180,S,Rose,1
2431,175,S,Rose,1
2452,940,N,Rose,1
2466,33,N,Rose,1
2473,33,S,Rose,1
2480,29,N,Rose,1
2487,29,S,Rose,1
2501,32,S,Rose,1
2508,36,N,Rose,1
2515,36,S,Rose,1
2522,37,N,Rose,1
2536,34,N,Rose,1
2550,28,N,Rose,1
2564,51,N,Rose,1
2571,51,S,Rose,1
2592,47,N,Rose,1
2606,48,N,Rose,1
2613,48,S,Rose,1
2627,49,S,Rose,1
2634,61,N,Rose,1
2648,58,N,Rose,1
2662,57,N,Rose,1
2676,62,N,Rose,1
2697,880,S,Rose,1
2704,69,N,Rose,1
2711,69,S,Rose,1
2725,70,S,Rose,1
2739,64,S,Rose,1
2760,111,N,Rose,1
2767,111,S,Rose,1
2844,85,N,Rose,1
2921,86,S,Rose,1
2984,124,N,Rose,1
2991,124,S,Rose,1
3159,73,S,Rose,1
3229,888,S,Rose,1
3236,122,N,Rose,1
3264,184,N,Rose,1
3320,388,N,Rose,1
3327,388,S,Rose,1
3334,194,N,Rose,1
3341,194,S,Rose,1
3348,98,N,Rose,1
3355,98,S,Rose,1
3369,44,S,Rose,1
3376,874,N,Rose,1
3383,874,S,Rose,1
3404,46,N,Rose,1
3411,46,S,Rose,1
3432,860,N,Rose,1
3439,860,S,Rose,1
3453,39,S,Rose,1
3474,71,N,Rose,1
3495,78,S,Rose,1
3509,389,S,Rose,1
3523,22,S,Rose,1
3530,27,N,Rose,1
3537,27,S,Rose,1
3558,25,N,Rose,1
3565,25,S,Rose,1
3572,59,N,Rose,1
3579,59,S,Rose,1
3586,193,N,Rose,1
3593,193,S,Rose,1
3614,391,N,Rose,1
3621,391,S,Rose,1
3628,10,N,Rose,1
3635,10,S,Rose,1
3642,6,N,Rose,1
3649,6,S,Rose,1
3670,4,N,Rose,1
3712,13,N,Rose,1
3726,8,N,Rose,1
3740,16,N,Rose,1
3768,19,N,Rose,1
3789,20,S,Rose,1
3894,147,N,Rose,1
3901,147,S,Rose,1
3915,148,S,Rose,1
3922,63,N,Rose,1
3929,63,S,Rose,1
3936,152,N,Rose,1
3943,152,S,Rose,1
3957,930,S,Rose,1
3985,54,S,Rose,1
3992,151,N,Rose,1
4034,40,N,Rose,1
4041,40,S,Rose,1
4048,65,N,Rose,1
4069,60,S,Rose,1
4090,910,N,Rose,1
4097,910,S,Rose,1
4111,909,S,Rose,1
4188,210,N,Rose,1
4195,210,S,Rose,1
4202,915,N,Rose,1
4216,211,N,Rose,1
4223,211,S,Rose,1
4230,250,N,Rose,1
4237,250,S,Rose,1
4244,206,N,Rose,1
4251,206,S,Rose,1
4258,161,N,Rose,1
4265,161,S,Rose,1
4279,211,S,Rose,1
4286,914,N,Rose,1
4293,914,S,Rose,1
4300,160,N,Rose,1
4307,160,S,Rose,1
4328,162,N,Rose,1
4335,162,S,Rose,1
4342,158,N,Rose,1
4349,158,S,Rose,1
4356,156,N,Rose,1
4363,156,S,Rose,1
4384,154,N,Rose,1
4391,154,S,Rose,1
4398,225,N,Rose,1
4405,225,S,Rose,1
4412,226,N,Rose,1
4419,226,S,Rose,1
4426,224,N,Rose,1
4433,224,S,Rose,1
4447,223,S,Rose,1
4482,218,N,Rose,1
4489,218,S,Rose,1
4510,215,N,Rose,1
4517,215,S,Rose,1
4524,212,N,Rose,1
4531,212,S,Rose,1
4538,209,N,Rose,1
4552,327,N,Rose,1
4559,327,S,Rose,1
4573,321,S,Rose,1
4580,322,N,Rose,1
4594,323,N,Rose,1
4608,324,N,Rose,1
4622,315,N,Rose,1
4636,278,N,Rose,1
4657,318,S,Rose,1
4692,328,N,Rose,1
4699,328,S,Rose,1
4713,329,S,Rose,1
4720,320,N,Rose,1
4727,320,S,Rose,1
4762,316,N,Rose,1
4769,316,S,Rose,1
4783,313,S,Rose,1
4797,319,S,Rose,1
4811,907,S,Rose,1
4818,908,N,Rose,1
4825,908,S,Rose,1
4881,902,S,Rose,1
4937,913,S,Rose,1
4944,912,N,Rose,1
4951,912,S,Rose,1
4972,163,N,Rose,1
4986,161,N,Rose,1
4993,161,S,Rose,1
5014,216,N,Rose,1
5021,216,S,Rose,1
5028,213,N,Rose,1
5070,219,N,Rose,1
5098,330,N,Rose,1
5105,330,S,Rose,1
5112,339,N,Rose,1
5140,342,N,Rose,1
5147,342,S,Rose,1
5175,354,S,Rose,1
5203,333,S,Rose,1
5210,326,N,Rose,1
5224,336,N,Rose,1
5231,336,S,Rose,1
5238,325,N,Rose,1
5245,325,S,Rose,1
5259,337,S,Rose,1
5266,340,N,Rose,1
5280,358,N,Rose,1
5294,335,N,Rose,1
5301,335,S,Rose,1
5308,343,N,Rose,1
5315,343,S,Rose,1
5329,331,S,Rose,1
5336,338,N,Rose,1
5343,338,S,Rose,1
5644,228,N,Rose,1
5700,404,N,Rose,1
5707,404,S,Rose,1
5749,408,S,Rose,1
5756,410,N,Rose,1
5812,407,N,Rose,1
5826,357,N,Rose,1
5833,357,S,Rose,1
5840,355,N,Rose,1
5861,359,S,Rose,1
5868,353,N,Rose,1
5910,349,N,Rose,1
5917,349,S,Rose,1
6001,351,S,Rose,1
6036,281,N,Rose,1
6043,281,S,Rose,1
6120,352,N,Rose,1
6127,352,S,Rose,1
6134,905,N,Rose,1
6141,905,S,Rose,1
6183,273,S,Rose,1
6302,275,N,Rose,1
6316,286,N,Rose,1
6330,274,N,Rose,1
6337,274,S,Rose,1
6351,287,S,Rose,1
100,115,N,Rose,0
107,115,S,Rose,0
212,936,N,Rose,0
240,981,N,Rose,0
268,192,N,Rose,0
282,291,N,Rose,0
296,185,N,Rose,0
317,345,S,Rose,0
338,996,N,Rose,0
345,996,S,Rose,0
352,897,N,Rose,0
422,304,N,Rose,0
506,382,N,Rose,0
527,392,S,Rose,0
534,393,N,Rose,0
541,393,S,Rose,0
548,305,N,Rose,0
555,305,S,Rose,0
562,378,N,Rose,0
569,378,S,Rose,0
576,306,N,Rose,0
583,306,S,Rose,0
597,375,S,Rose,0
604,255,N,Rose,0
611,255,S,Rose,0
618,254,N,Rose,0
632,197,N,Rose,0
639,197,S,Rose,0
674,292,N,Rose,0
681,292,S,Rose,0
688,290,N,Rose,0
695,290,S,Rose,0
751,196,S,Rose,0
758,261,N,Rose,0
765,261,S,Rose,0
772,886,N,Rose,0
779,886,S,Rose,0
786,191,N,Rose,0
793,191,S,Rose,0
800,190,N,Rose,0
807,190,S,Rose,0
814,890,N,Rose,0
821,890,S,Rose,0
828,397,N,Rose,0
835,397,S,Rose,0
856,296,N,Rose,0
870,891,N,Rose,0
884,263,N,Rose,0
891,263,S,Rose,0
898,256,N,Rose,0
905,256,S,Rose,0
912,270,N,Rose,0
919,270,S,Rose,0
940,260,N,Rose,0
954,262,N,Rose,0
961,262,S,Rose,0
968,264,N,Rose,0
975,264,S,Rose,0
982,265,N,Rose,0
989,265,S,Rose,0
996,266,N,Rose,0
1003,266,S,Rose,0
1010,398,N,Rose,0
1017,398,S,Rose,0
1024,200,N,Rose,0
1031,200,S,Rose,0
1038,269,N,Rose,0
1045,269,S,Rose,0
1052,394,N,Rose,0
1059,394,S,Rose,0
1066,309,N,Rose,0
1073,309,S,Rose,0
1080,969,N,Rose,0
1087,969,S,Rose,0
1115,395,S,Rose,0
1122,883,N,Rose,0
1136,929,N,Rose,0
1143,929,S,Rose,0
1150,307,N,Rose,0
1157,307,S,Rose,0
1220,189,N,Rose,0
1227,189,S,Rose,0
1234,258,N,Rose,0
1241,258,S,Rose,0
1248,288,N,Rose,0
1255,288,S,Rose,0
1262,399,N,Rose,0
1269,399,S,Rose,0
1276,372,N,Rose,0
1290,199,N,Rose,0
1297,199,S,Rose,0
1304,894,N,Rose,0
1311,894,S,Rose,0
1318,371,N,Rose,0
1346,272,N,Rose,0
1360,293,N,Rose,0
1367,293,S,Rose,0
1416,346,N,Rose,0
1423,346,S,Rose,0
1437,864,S,Rose,0
1458,198,N,Rose,0
1472,297,N,Rose,0
1479,297,S,Rose,0
1493,898,S,Rose,0
1507,885,S,Rose,0
1514,310,N,Rose,0
1521,310,S,Rose,0
1528,889,N,Rose,0
1535,889,S,Rose,0
1556,252,N,Rose,0
1563,252,S,Rose,0
1570,400,N,Rose,0
1577,400,S,Rose,0
1738,30,N,Rose,0
1864,3,N,Rose,0
1878,21,N,Rose,0
1892,132,N,Rose,0
1899,132,S,Rose,0
1906,174,N,Rose,0
1913,174,S,Rose,0
1920,9,N,Rose,0
1927,9,S,Rose,0
1934,176,N,Rose,0
1941,176,S,Rose,0
1948,14,N,Rose,0
1955,14,S,Rose,0
1976,201,N,Rose,0
1983,201,S,Rose,0
1990,202,N,Rose,0
1997,202,S,Rose,0
2011,139,S,Rose,0
2025,140,S,Rose,0
2032,134,N,Rose,0
2046,126,N,Rose,0
2088,861,N,Rose,0
2102,136,N,Rose,0
2109,136,S,Rose,0
2130,128,N,Rose,0
